日期,地区,价格,数量,均重
2016-07-20,江西,5.44,7.2,3.1
2016-07-20,浙江,5.1,18.36,3.3
2016-07-20,海南,5.65,5.93,3.17
2016-07-20,湖北,5.05,15.78,3.46
2016-07-20,湖南,5.43,14.07,3.31
2016-07-20,福建,5.62,4.71,3.3
2016-07-20,贵州,5.12,2.58,4.09
2016-07-20,重庆,4.82,4.52,4.43
2016-07-21,云南,4.62,5.24,4.33
2016-07-21,四川,4.82,12.86,4.57
2016-07-21,安徽,5.24,16.42,3.67
2016-07-21,山东,5.14,5.85,4.11
2016-07-21,广东,6.2,80.82,3.41
2016-07-21,广西,6.65,20.62,3.81
2016-07-21,江苏,5.29,23.71,3.63
2016-07-21,江西,5.44,7.11,3.18
2016-07-21,浙江,5.1,17.78,3.31
2016-07-21,海南,5.39,6.34,3.29
2016-07-21,湖北,4.98,14.86,3.48
2016-07-21,湖南,5.47,10.13,3.26
2016-07-21,福建,5.89,6.29,3.22
2016-07-21,贵州,4.9,2.88,3.88
2016-07-21,重庆,4.82,3.61,4.56
2016-07-22,云南,4.95,4.71,4.02
2016-07-22,四川,4.87,10.68,4.72
2016-07-22,安徽,5.33,17.77,3.58
2016-07-22,山东,5.24,6.27,4.16
2016-07-22,广东,6.27,77.58,3.39
2016-07-22,广西,6.46,24.49,3.77
2016-07-22,江苏,5.24,24.19,3.66
2016-07-22,江西,5.46,5.77,3.11
2016-07-22,浙江,5.08,13.31,3.33
2016-07-22,海南,5.44,2.91,3.27
2016-07-22,湖北,4.98,18.02,3.38
2016-07-22,湖南,5.51,13.49,3.34
2016-07-22,福建,5.84,4.78,3.24
2016-07-22,贵州,4.85,2.49,4.35
2016-07-22,重庆,4.77,5.41,4.3
2016-07-23,云南,5.02,4.44,4.2
2016-07-23,四川,4.88,12.1,4.57
2016-07-23,安徽,5.09,15.52,3.75
2016-07-23,山东,5.13,4.81,3.99
2016-07-23,广东,6.25,79.03,3.39
2016-07-23,广西,6.6,22.37,3.76
2016-07-23,江苏,5.13,26.07,3.62
2016-07-23,江西,5.55,4.97,3.17
2016-07-23,浙江,5.08,15.08,3.33
2016-07-23,海南,5.64,6.41,3.28
2016-07-23,湖北,4.97,12.99,3.42
2016-07-23,湖南,5.4,8.12,3.27
2016-07-23,福建,5.93,5.02,3.14
2016-07-23,贵州,5,3.46,4.17
2016-07-23,重庆,4.68,3.44,4.42
2016-07-24,云南,4.62,3.86,4.35
2016-07-24,四川,4.88,12.48,4.62
2016-07-24,安徽,5.15,14.57,3.65
2016-07-24,山东,5.1,5.11,4.07
2016-07-24,广东,6.27,70.58,3.41
2016-07-24,广西,6.54,20.76,3.78
2016-07-24,江苏,5.1,22.38,3.58
2016-07-24,江西,5.44,5.84,3.17
2016-07-24,浙江,4.98,15.43,3.28
2016-07-24,海南,5.42,5.46,3.29
2016-07-24,湖北,5.03,10.97,3.32
2016-07-24,湖南,5.41,10.24,3.35
2016-07-24,福建,5.87,4.56,3.21
2016-07-24,贵州,4.71,3.89,4.11
2016-07-24,重庆,4.72,3.14,4.63
2016-07-25,云南,4.74,4.86,4.23
2016-07-25,四川,4.8,9.67,4.6
2016-07-25,安徽,4.99,14.04,3.57
2016-07-25,山东,4.96,5.95,3.98
2016-07-25,广东,6.24,70.56,3.4
2016-07-25,广西,6.49,22.02,3.78
2016-07-25,江苏,5.18,21.82,3.58
2016-07-25,江西,5.43,4.63,3.1
2016-07-25,浙江,4.91,14.88,3.27
2016-07-25,海南,5.37,5.09,3.3
2016-07-25,湖北,5.07,7.49,3.41
2016-07-25,湖南,5.51,10.89,3.37
2016-07-25,福建,5.99,4.39,3.2
2016-07-25,贵州,5.02,2.85,4.14
2016-07-25,重庆,4.82,3.52,4.33
2016-07-26,云南,4.91,5.56,4.18
2016-07-26,四川,4.72,13.07,4.64
2016-07-26,安徽,4.92,13.19,3.61
2016-07-26,山东,4.99,6.58,3.98
2016-07-26,广东,6.26,71.42,3.41
2016-07-26,广西,6.61,20.26,3.8
2016-07-26,江苏,5.01,22.24,3.66
2016-07-26,江西,5.19,6.81,3.03
2016-07-26,浙江,4.95,13.08,3.28
2016-07-26,海南,5.25,4.54,3.23
2016-07-26,湖北,4.95,12.37,3.38
2016-07-26,湖南,5.34,12.84,3.36
2016-07-26,福建,5.88,4.32,3.33
2016-07-26,贵州,5.07,4,4.23
2016-07-26,重庆,4.77,3.19,4.51
2016-07-27,云南,4.91,2.77,4.33
2016-07-27,四川,4.79,11.2,4.54
2016-07-27,安徽,5.01,13.21,3.67
2016-07-27,山东,4.97,5.37,3.9
2016-07-27,广东,6.23,68.46,3.42
2016-07-27,广西,6.71,19.26,3.73
2016-07-27,江苏,4.95,22.12,3.66
2016-07-27,江西,5.18,3.35,3.19
2016-07-27,浙江,4.65,18.57,3.34
2016-07-27,海南,5.36,3.35,3.38
2016-07-27,湖北,4.79,12.64,3.39
2016-07-27,湖南,5.19,8.88,3.43
2016-07-27,福建,5.83,4.58,3.16
2016-07-27,贵州,4.97,2.51,4.22
2016-07-27,重庆,4.76,3.89,4.31
2016-07-28,云南,4.83,4.49,4.29
2016-07-28,四川,4.8,13.19,4.53
2016-07-28,安徽,4.82,16.4,3.69
2016-07-28,山东,5.03,6.65,4.22
2016-07-28,广东,6.13,72.07,3.46
2016-07-28,广西,6.64,20.37,3.75
2016-07-28,江苏,5,22.96,3.6
2016-07-28,江西,5.05,6.78,3.07
2016-07-28,浙江,4.77,17.83,3.21
2016-07-28,海南,5.48,3.4,3.4
2016-07-28,湖北,4.67,11.24,3.46
2016-07-28,湖南,5.2,12.11,3.31
2016-07-28,福建,5.7,5.27,3.24
2016-07-28,贵州,4.76,3.78,4.1
2016-07-28,重庆,4.73,3.06,4.46
2016-07-29,云南,4.64,4.7,4.28
2016-07-29,四川,4.94,11.55,4.62
2016-07-29,安徽,4.89,18.55,3.55
2016-07-29,山东,5.02,7.21,4.09
2016-07-29,广东,6.15,78.16,3.45
2016-07-29,广西,6.57,24.65,3.84
2016-07-29,江苏,5.07,25.04,3.6
2016-07-29,江西,4.96,8.71,3.16
2016-07-29,浙江,4.67,22.88,3.34
2016-07-29,海南,5.47,8.82,3.28
2016-07-29,湖北,4.57,15.77,3.5
2016-07-29,湖南,5.11,9.24,3.31
2016-07-29,福建,5.76,5.14,3.35
2016-07-29,贵州,4.9,2.83,4.09
2016-07-29,重庆,4.86,4.06,4.44
2016-07-30,云南,4.55,5,4.3
2016-07-30,四川,4.84,12.64,4.57
2016-07-30,安徽,4.92,16.44,3.52
2016-07-30,山东,5.1,6.35,3.76
2016-07-30,广东,6.04,79.63,3.43
2016-07-30,广西,6.57,20.47,3.8
2016-07-30,江苏,5.14,25.93,3.55
2016-07-30,江西,4.99,7.06,3.22
2016-07-30,浙江,4.67,20.44,3.23
2016-07-30,海南,5.62,6,3.33
2016-07-30,湖北,4.57,16.97,3.54
2016-07-30,湖南,4.96,14.87,3.22
2016-07-30,福建,5.48,5.62,3.3
2016-07-30,贵州,5.04,3.56,4.06
2016-07-30,重庆,4.8,3.56,4.31
2016-07-31,云南,5.04,3.39,4.33
2016-07-31,四川,4.84,15.6,4.54
2016-07-31,安徽,5.05,17.07,3.44
2016-07-31,山东,5.25,5.35,3.97
2016-07-31,广东,6.01,75.52,3.46
2016-07-31,广西,6.6,19.25,3.84
2016-07-31,江苏,5.37,23.92,3.54
2016-07-31,江西,4.84,5.59,3.09
2016-07-31,浙江,4.82,21.7,3.32
2016-07-31,海南,5.67,5.85,3.3
2016-07-31,湖北,4.56,17.13,3.44
2016-07-31,湖南,4.89,16.5,3.34
2016-07-31,福建,5.44,5.73,3.27
2016-07-31,贵州,4.74,4.25,4.22
2016-07-31,重庆,5,4.44,4.52
2016-08-01,云南,4.67,4.13,4.47
2016-08-01,四川,4.97,13.72,4.64
2016-08-01,安徽,5.45,15.88,3.46
2016-08-01,山东,5.37,5.68,4.02
2016-08-01,广东,5.98,76.42,3.42
2016-08-01,广西,6.53,21.03,3.77
2016-08-01,江苏,5.6,21.12,3.47
2016-08-01,江西,4.84,8.01,3.06
2016-08-01,浙江,5.01,21.94,3.22
2016-08-01,海南,5.79,6.35,3.3
2016-08-01,湖北,4.62,17.83,3.39
2016-08-01,湖南,4.96,16.77,3.34
2016-08-01,福建,5.45,5.46,3.31
2016-08-01,贵州,5.16,3.11,4.4
2016-08-01,重庆,4.95,4.78,4.27
2016-08-02,云南,4.95,5.68,4.01
2016-08-02,四川,5.17,15.02,4.6
2016-08-02,安徽,5.69,13.73,3.48
2016-08-02,山东,5.32,6.05,3.95
2016-08-02,广东,5.96,64.66,3.51
2016-08-02,广西,6.5,22.16,3.84
2016-08-02,江苏,5.98,18.88,3.57
2016-08-02,江西,4.94,8.46,3.1
2016-08-02,浙江,5.28,17.97,3.19
2016-08-02,海南,5.91,4.55,3.31
2016-08-02,湖北,4.73,17.68,3.36
2016-08-02,湖南,5.07,14.64,3.41
2016-08-02,福建,5.42,6.21,3.37
2016-08-02,贵州,5,4.54,4.02
2016-08-02,重庆,5.09,3.62,4.31
2016-08-03,云南,5.01,4.26,4.23
2016-08-03,四川,5.35,13.02,4.6
2016-08-03,安徽,5.66,15.07,3.4
2016-08-03,山东,5.47,7.48,3.88
2016-08-03,广东,5.94,73.61,3.46
2016-08-03,广西,6.46,22.06,3.8
2016-08-03,江苏,6.06,18.57,3.5
2016-08-03,江西,5.15,6.67,3.11
2016-08-03,浙江,5.41,19.08,3.27
2016-08-03,海南,5.7,3.84,3.31
2016-08-03,湖北,4.92,16.18,3.46
2016-08-03,湖南,5.24,15.72,3.39
2016-08-03,福建,5.4,5.31,3.37
2016-08-03,贵州,5.41,2.74,4.03
2016-08-03,重庆,5.03,3.86,4.33
2016-08-04,云南,5.26,3.56,4.22
2016-08-04,四川,5.35,14.16,4.38
2016-08-04,安徽,6,13.44,3.47
2016-08-04,山东,5.45,5.54,3.9
2016-08-04,广东,6.1,94.62,3.53
2016-08-04,广西,6.55,27.56,3.87
2016-08-04,江苏,6.09,22.67,3.46
2016-08-04,江西,5.34,7.85,3.2
2016-08-04,浙江,5.68,19.38,3.25
2016-08-04,海南,5.32,6.14,3.28
2016-08-04,湖北,5.09,14.72,3.45
2016-08-04,湖南,5.36,17.34,3.36
2016-08-04,福建,5.66,6.87,3.36
2016-08-04,贵州,5.22,2.56,4.22
2016-08-04,重庆,5.35,4.81,4.41
2016-08-05,云南,5.62,4.04,4.18
2016-08-05,四川,5.54,12.65,4.47
2016-08-05,安徽,5.84,18.18,3.39
2016-08-05,山东,5.53,5.93,3.94
2016-08-05,广东,6.22,90.85,3.5
2016-08-05,广西,6.5,29.69,3.83
2016-08-05,江苏,6.15,20.06,3.49
2016-08-05,江西,5.55,7.21,3.22
2016-08-05,浙江,5.95,14.8,3.26
2016-08-05,海南,5.37,4.78,3.49
2016-08-05,湖北,5.39,15.8,3.43
2016-08-05,湖南,5.62,17.65,3.38
2016-08-05,福建,5.73,6.69,3.3
2016-08-05,贵州,5.2,3.45,4.36
2016-08-05,重庆,5.53,5.14,4.35
2016-08-06,云南,5.75,2.75,4.09
2016-08-06,四川,5.58,12.98,4.58
2016-08-06,安徽,5.94,15.62,3.5
2016-08-06,山东,5.72,4.26,3.82
2016-08-06,广东,6.27,92.8,3.49
2016-08-06,广西,6.56,28.26,3.85
2016-08-06,江苏,6.13,21.94,3.46
2016-08-06,江西,5.75,6.91,3.19
2016-08-06,浙江,5.97,15.87,3.24
2016-08-06,海南,5.11,4.24,3.28
2016-08-06,湖北,5.68,14.74,3.41
2016-08-06,湖南,5.91,14.47,3.4
2016-08-06,福建,6.19,5.27,3.28
2016-08-06,贵州,5.71,3.58,4.37
2016-08-06,重庆,5.64,4.73,4.27
2016-08-07,云南,5.65,3.58,4.28
2016-08-07,四川,5.82,10.75,4.51
2016-08-07,安徽,5.98,14.55,3.4
2016-08-07,山东,5.66,5.18,3.92
2016-08-07,广东,6.3,80.15,3.47
2016-08-07,广西,6.55,24.86,3.85
2016-08-07,江苏,6.21,23.58,3.49
2016-08-07,江西,5.8,7.47,3.35
2016-08-07,浙江,5.95,17.53,3.22
2016-08-07,海南,5.04,6.12,3.39
2016-08-07,湖北,5.95,12.11,3.42
2016-08-07,湖南,6.23,13.18,3.31
2016-08-07,福建,6.31,5.79,3.33
2016-08-07,贵州,6.13,2.51,4.21
2016-08-07,重庆,6.02,4.2,4.25
2016-08-08,云南,5.6,3.87,4.38
2016-08-08,四川,5.85,11.81,4.5
2016-08-08,安徽,6.02,12.74,3.5
2016-08-08,山东,5.64,5.38,4.08
2016-08-08,广东,6.29,80.04,3.46
2016-08-08,广西,6.52,25.63,3.83
2016-08-08,江苏,6.28,22.97,3.56
2016-08-08,江西,6.02,7.41,3.23
2016-08-08,浙江,6.07,21.1,3.16
2016-08-08,海南,5.44,3.97,3.36
2016-08-08,湖北,5.89,12.02,3.53
2016-08-08,湖南,6.44,13.61,3.34
2016-08-08,福建,6.28,4.96,3.28
2016-08-08,贵州,5.82,2.1,4.17
2016-08-08,重庆,6,3.75,4.33
2016-08-09,云南,5.67,4.96,4.08
2016-08-09,四川,6,10.76,4.67
2016-08-09,安徽,6.11,13.68,3.56
2016-08-09,山东,5.54,6.64,3.95
2016-08-09,广东,6.26,74.12,3.48
2016-08-09,广西,6.56,22.08,3.77
2016-08-09,江苏,6.2,19.61,3.65
2016-08-09,江西,6.15,6.7,3.25
2016-08-09,浙江,5.97,15.22,3.2
2016-08-09,海南,5.57,4.68,3.3
2016-08-09,湖北,6.09,12.63,3.43
2016-08-09,湖南,6.51,11.31,3.35
2016-08-09,福建,6.3,5.33,3.29
2016-08-09,贵州,6.07,4.17,4.14
2016-08-09,重庆,6.08,3.65,4.38
2016-08-10,云南,5.78,5.24,4.32
2016-08-10,四川,6.11,11.96,4.65
2016-08-10,安徽,6.11,13.94,3.48
2016-08-10,山东,5.6,6.35,4.03
2016-08-10,广东,6.25,79.05,3.48
2016-08-10,广西,6.74,28.4,3.8
2016-08-10,江苏,6.26,18.59,3.66
2016-08-10,江西,6.32,6.08,3.2
2016-08-10,浙江,6.1,15.17,3.37
2016-08-10,海南,5.59,4.45,3.26
2016-08-10,湖北,6.18,12.32,3.44
2016-08-10,湖南,6.33,10.07,3.27
2016-08-10,福建,6.27,4.21,3.35
2016-08-10,贵州,6.24,2.77,4.18
2016-08-10,重庆,6.04,4.22,4.22
2016-08-11,云南,6.01,4.38,4.36
2016-08-11,四川,6.18,9.32,4.74
2016-08-11,安徽,6.07,9.81,3.63
2016-08-11,山东,5.62,5.91,3.93
2016-08-11,广东,6.22,84.45,3.51
2016-08-11,广西,6.64,25.26,3.81
2016-08-11,江苏,6.14,23.09,3.66
2016-08-11,江西,6.19,5.46,3.17
2016-08-11,浙江,6.2,14.63,3.27
2016-08-11,海南,5.82,4.83,3.19
2016-08-11,湖北,5.97,12.66,3.37
2016-08-11,湖南,6.57,9.22,3.38
2016-08-11,福建,6.14,4.91,3.29
2016-08-11,贵州,6.2,3.27,3.98
2016-08-11,重庆,6.16,3.21,4.53
2016-08-12,云南,6.1,4.82,4.22
2016-08-12,四川,6.27,11.11,4.8
2016-08-12,安徽,5.91,14.56,3.57
2016-08-12,山东,5.44,5.18,3.82
2016-08-12,广东,6.23,91.14,3.5
2016-08-12,广西,6.73,24.12,3.8
2016-08-12,江苏,6.26,24.93,3.53
2016-08-12,江西,6.08,5.76,3.12
2016-08-12,浙江,6.26,12.04,3.3
2016-08-12,海南,6.01,4.29,3.23
2016-08-12,湖北,5.98,10.43,3.4
2016-08-12,湖南,6.34,10.1,3.32
2016-08-12,福建,6.08,5.77,3.28
2016-08-12,贵州,6.21,4.8,4.35
2016-08-12,重庆,6.19,3.39,4.45
2016-08-13,云南,6.17,6.75,4.1
2016-08-13,四川,6.24,10.26,4.71
2016-08-13,安徽,5.86,14.02,3.38
2016-08-13,山东,5.5,4.85,4.03
2016-08-13,广东,6.25,84.31,3.53
2016-08-13,广西,6.68,26.5,3.84
2016-08-13,江苏,6.18,24.5,3.52
2016-08-13,江西,6.04,6.39,3.17
2016-08-13,浙江,6.09,15.22,3.26
2016-08-13,海南,5.82,3.93,3.24
2016-08-13,湖北,5.94,13.93,3.34
2016-08-13,湖南,6.38,10.66,3.37
2016-08-13,福建,6.01,6.28,3.38
2016-08-13,贵州,6.34,6.05,4.12
2016-08-13,重庆,6.19,5.55,4.5
2016-08-14,云南,6.53,4.16,4.19
2016-08-14,四川,6.2,10.55,4.65
2016-08-14,安徽,5.84,13.31,3.49
2016-08-14,山东,5.46,6.19,3.96
2016-08-14,广东,6.24,84.46,3.51
2016-08-14,广西,6.89,34.33,3.83
2016-08-14,江苏,6.19,21.73,3.45
2016-08-14,江西,5.96,7.57,3.24
2016-08-14,浙江,6.1,15.75,3.26
2016-08-14,海南,6.21,5.3,3.22
2016-08-14,湖北,5.75,9.77,3.38
2016-08-14,湖南,6.25,11.95,3.37
2016-08-14,福建,6.11,6.08,3.41
2016-08-14,贵州,6.38,4.61,4.13
2016-08-14,重庆,6.17,3.19,4.41
2016-08-15,云南,6.46,3.41,4.12
2016-08-15,四川,6.18,9.7,4.7
2016-08-15,安徽,5.95,13.05,3.51
2016-08-15,山东,5.48,7.09,3.97
2016-08-15,广东,6.31,107.08,3.48
2016-08-15,广西,6.82,29.37,3.82
2016-08-15,江苏,6.05,24.9,3.43
2016-08-15,江西,5.99,7.67,3.27
2016-08-15,浙江,6.06,18.79,3.24
2016-08-15,海南,5.83,5.09,3.3
2016-08-15,湖北,6.01,12.55,3.43
2016-08-15,湖南,6.19,12.65,3.36
2016-08-15,福建,6.18,6.44,3.33
2016-08-15,贵州,6.13,2.48,4.24
2016-08-15,重庆,5.92,3.11,4.37
2016-08-16,云南,6.46,1.56,3.71
2016-08-16,四川,6.12,8.51,4.69
2016-08-16,安徽,5.87,13.3,3.49
2016-08-16,山东,5.48,6.46,4.05
2016-08-16,广东,6.32,73.58,3.51
2016-08-16,广西,6.7,14.5,3.94
2016-08-16,江苏,5.91,24.25,3.47
2016-08-16,江西,5.89,7.63,3.22
2016-08-16,浙江,6.07,15.64,3.24
2016-08-16,海南,6.07,5.2,3.28
2016-08-16,湖北,5.61,12.89,3.58
2016-08-16,湖南,6.18,10.47,3.36
2016-08-16,福建,6.11,6.9,3.36
2016-08-16,贵州,5.94,1.04,4.33
2016-08-16,重庆,5.74,3.12,4.3
2016-08-17,云南,6.09,2.83,4.32
2016-08-17,四川,6.09,7.15,4.75
2016-08-17,安徽,5.75,14.25,3.45
2016-08-17,山东,5.54,5.46,3.99
2016-08-17,广东,6.29,81.86,3.5
2016-08-17,广西,6.68,13.62,3.9
2016-08-17,江苏,5.92,22.22,3.5
2016-08-17,江西,5.96,5.79,3.27
2016-08-17,浙江,5.64,16.56,3.2
2016-08-17,海南,5.58,3.19,3.36
2016-08-17,湖北,5.69,12.84,3.53
2016-08-17,湖南,6.02,9.46,3.35
2016-08-17,福建,6.1,4.84,3.43
2016-08-17,贵州,6.25,2.57,4.34
2016-08-17,重庆,5.89,3.19,4.39
2016-08-18,云南,6.14,3.86,4.16
2016-08-18,四川,5.87,8.21,4.62
2016-08-18,安徽,5.98,12.93,3.4
2016-08-18,山东,5.59,3.82,4.05
2016-08-18,广东,6.25,70.46,3.55
2016-08-18,广西,6.55,26.54,3.83
2016-08-18,江苏,5.98,21.85,3.54
2016-08-18,江西,5.78,6.1,3.16
2016-08-18,浙江,5.97,11,3.33
2016-08-18,海南,5.45,2.85,3.35
2016-08-18,湖北,5.55,11.48,3.39
2016-08-18,湖南,6.02,9.57,3.36
2016-08-18,福建,6.07,4.33,3.43
2016-08-18,贵州,5.84,2.64,4.37
2016-08-18,重庆,5.77,3.39,4.42
2016-08-19,云南,5.93,4.62,4.15
2016-08-19,四川,5.8,8.46,4.62
2016-08-19,安徽,5.82,13.34,3.27
2016-08-19,山东,5.58,5.18,4
2016-08-19,广东,6.21,78.51,3.62
2016-08-19,广西,6.7,19.89,3.79
2016-08-19,江苏,5.99,22.51,3.49
2016-08-19,江西,5.7,7.47,3.24
2016-08-19,浙江,5.78,12.39,3.27
2016-08-19,海南,5.2,1.54,3.34
2016-08-19,湖北,5.49,11.26,3.45
2016-08-19,湖南,5.93,12.69,3.29
2016-08-19,福建,6.1,4.69,3.35
2016-08-19,贵州,5.89,3,3.98
2016-08-19,重庆,5.66,3.04,4.27
2016-08-20,云南,6.07,3.91,4.18
2016-08-20,四川,5.73,8.5,4.62
2016-08-20,安徽,5.67,13.17,3.32
2016-08-20,山东,5.42,6.62,3.87
2016-08-20,广东,6.27,91.52,3.59
2016-08-20,广西,6.59,25.12,3.85
2016-08-20,江苏,6.03,23.65,3.48
2016-08-20,江西,5.73,6.73,3.09
2016-08-20,浙江,5.81,12.84,3.24
2016-08-20,海南,5.26,4.11,3.5
2016-08-20,湖北,5.59,12.51,3.46
2016-08-20,湖南,5.79,10.97,3.38
2016-08-20,福建,6.25,5.92,3.45
2016-08-20,贵州,5.91,3.24,4.05
2016-08-20,重庆,5.62,3.52,4.42
2016-08-21,云南,5.69,3.94,4.15
2016-08-21,四川,5.68,6.77,4.67
2016-08-21,安徽,5.95,13.82,3.47
2016-08-21,山东,5.29,5.97,3.94
2016-08-21,广东,6.24,82.34,3.56
2016-08-21,广西,6.61,24.1,3.85
2016-08-21,江苏,6,23.03,3.44
2016-08-21,江西,5.62,8.33,3.22
2016-08-21,浙江,6.02,12.11,3.31
2016-08-21,海南,5.57,7.36,3.5
2016-08-21,湖北,5.49,13.27,3.38
2016-08-21,湖南,5.77,13.98,3.31
2016-08-21,福建,6.24,5.63,3.44
2016-08-21,贵州,5.85,2.65,4.33
2016-08-21,重庆,5.47,3.14,4.37
2016-08-22,云南,5.9,4.38,4.37
2016-08-22,四川,5.32,11.15,4.65
2016-08-22,安徽,5.88,12.26,3.5
2016-08-22,山东,5.38,6.87,3.86
2016-08-22,广东,6.25,89.68,3.54
2016-08-22,广西,6.67,24.73,3.88
2016-08-22,江苏,5.93,22.59,3.46
2016-08-22,江西,5.69,8.19,3.07
2016-08-22,浙江,5.89,11.86,3.28
2016-08-22,海南,5.68,4.39,3.33
2016-08-22,湖北,5.65,14.61,3.44
2016-08-22,湖南,5.85,14.44,3.37
2016-08-22,福建,6.28,5.81,3.48
2016-08-22,贵州,5.5,3.41,4.43
2016-08-22,重庆,5.38,4.48,4.29
2016-08-23,云南,5.51,3.17,4.46
2016-08-23,四川,5.43,8.84,4.58
2016-08-23,安徽,5.78,14.05,3.49
2016-08-23,山东,5.32,6.24,3.84
2016-08-23,广东,6.28,85.89,3.58
2016-08-23,广西,6.73,23.03,3.89
2016-08-23,江苏,5.9,23.66,3.56
2016-08-23,江西,5.84,6.02,3.12
2016-08-23,浙江,6.04,10.82,3.29
2016-08-23,海南,5.7,4.17,3.48
2016-08-23,湖北,5.54,15.82,3.52
2016-08-23,湖南,5.81,16.01,3.43
2016-08-23,福建,6.22,5.06,3.44
2016-08-23,贵州,5.58,3.83,3.99
2016-08-23,重庆,5.35,3.81,4.38
2016-08-24,云南,5.86,4.07,4.3
2016-08-24,四川,5.37,10.82,4.66
2016-08-24,安徽,5.87,11.25,3.35
2016-08-24,山东,5.38,6.01,3.97
2016-08-24,广东,6.3,77.12,3.56
2016-08-24,广西,6.69,21.55,3.85
2016-08-24,江苏,5.91,19.3,3.44
2016-08-24,江西,5.79,7.5,3.29
2016-08-24,浙江,6,11.06,3.33
2016-08-24,海南,5.92,5.43,3.41
2016-08-24,湖北,5.6,14.08,3.45
2016-08-24,湖南,5.99,13.41,3.34
2016-08-24,福建,6.36,5.08,3.34
2016-08-24,贵州,5.19,2.4,4.47
2016-08-24,重庆,5.37,3.91,4.41
2016-08-25,云南,5.4,4.39,4.57
2016-08-25,四川,5.36,10.48,4.56
2016-08-25,安徽,5.98,11.73,3.45
2016-08-25,山东,5.28,5.22,3.89
2016-08-25,广东,6.25,84.33,3.54
2016-08-25,广西,6.69,19.05,3.86
2016-08-25,江苏,5.86,20.76,3.52
2016-08-25,江西,5.7,8.8,3.17
2016-08-25,浙江,5.87,14.11,3.2
2016-08-25,海南,5.78,5.6,3.49
2016-08-25,湖北,5.63,11.16,3.49
2016-08-25,湖南,5.97,11.56,3.36
2016-08-25,福建,6.39,4.62,3.32
2016-08-25,贵州,5.27,3.46,4.13
2016-08-25,重庆,5.18,3.51,4.58
2016-08-26,云南,5.62,3.97,4.24
2016-08-26,四川,5.26,11.66,4.59
2016-08-26,安徽,5.83,15.02,3.32
2016-08-26,山东,5.37,6.97,4.02
2016-08-26,广东,6.2,88.38,3.48
2016-08-26,广西,6.58,26.58,3.84
2016-08-26,江苏,5.89,25.32,3.43
2016-08-26,江西,5.72,6.57,3.1
2016-08-26,浙江,6,14.89,3.33
2016-08-26,海南,5.98,4.95,3.5
2016-08-26,湖北,5.57,14.64,3.41
2016-08-26,湖南,5.96,11.02,3.38
2016-08-26,福建,6.35,5.15,3.3
2016-08-26,贵州,5.6,2.39,4.21
2016-08-26,重庆,5.05,5.51,4.29
2016-08-27,云南,5.57,5.32,4.31
2016-08-27,四川,5.32,16.1,4.62
2016-08-27,安徽,5.65,18.35,3.45
2016-08-27,山东,5.58,6.67,3.91
2016-08-27,广东,6.2,86.58,3.45
2016-08-27,广西,6.61,22.06,3.87
2016-08-27,江苏,5.83,28.58,3.45
2016-08-27,江西,5.64,8.76,3.16
2016-08-27,浙江,5.97,18.89,3.33
2016-08-27,海南,6.14,5.62,3.33
2016-08-27,湖北,5.59,16.43,3.43
2016-08-27,湖南,6.03,13.72,3.45
2016-08-27,福建,6.22,4.93,3.52
2016-08-27,贵州,5.69,3.71,4.15
2016-08-27,重庆,5.23,4.57,4.51
2016-08-28,云南,5.44,4.28,4.46
2016-08-28,四川,5.29,18.32,4.53
2016-08-28,安徽,5.75,19.75,3.47
2016-08-28,山东,5.58,6.45,3.98
2016-08-28,广东,6.17,82.82,3.5
2016-08-28,广西,6.5,25.2,3.8
2016-08-28,江苏,5.74,26.62,3.5
2016-08-28,江西,5.6,8.84,3.19
2016-08-28,浙江,5.96,11.31,3.38
2016-08-28,海南,5.89,4.45,3.36
2016-08-28,湖北,5.58,16.53,3.41
2016-08-28,湖南,5.99,16.83,3.39
2016-08-28,福建,5.8,6.18,3.38
2016-08-28,贵州,5.43,4.05,4.43
2016-08-28,重庆,5.42,5.2,4.31
2016-08-29,云南,5.61,4.61,4.53
2016-08-29,四川,5.66,15.87,4.59
2016-08-29,安徽,5.92,16.03,3.47
2016-08-29,山东,5.35,8.07,3.96
2016-08-29,广东,6.16,88.85,3.58
2016-08-29,广西,6.57,27.72,3.88
2016-08-29,江苏,5.71,27.39,3.5
2016-08-29,江西,5.81,9.1,3.24
2016-08-29,浙江,6.02,11.26,3.43
2016-08-29,海南,5.86,4.8,3.4
2016-08-29,湖北,5.71,20.49,3.45
2016-08-29,湖南,6.26,16.41,3.42
2016-08-29,福建,5.86,7.06,3.38
2016-08-29,贵州,5.54,3.52,4.39
2016-08-29,重庆,5.49,4.32,4.24
2016-08-30,云南,5.28,5.29,4.42
2016-08-30,四川,5.74,14.84,4.57
2016-08-30,安徽,5.79,15.69,3.49
2016-08-30,山东,5.49,8.17,4.11
2016-08-30,广东,6.16,85.77,3.61
2016-08-30,广西,6.46,26.76,3.9
2016-08-30,江苏,5.73,24.37,3.5
2016-08-30,江西,5.76,9.61,3.26
2016-08-30,浙江,5.83,14.18,3.4
2016-08-30,海南,5.82,3.94,3.32
2016-08-30,湖北,5.75,16.21,3.42
2016-08-30,湖南,6.35,13.72,3.38
2016-08-30,福建,5.99,5.97,3.47
2016-08-30,贵州,5.56,3.87,4.24
2016-08-30,重庆,5.63,3.6,4.26
